location,total_sqft,bath,price,BHK,price_per_sqft
gunjur,1235.0,2,44.5,2,3603.2388663967613
hal 2nd stage,1490.0,2,300.0,3,20134.228187919463
hal 2nd stage,600.0,3,145.0,2,24166.666666666668
hal 2nd stage,2700.0,3,500.0,3,18518.51851851852
hal 2nd stage,2040.0,4,500.0,5,24509.803921568626
haralur road,1240.0,2,70.0,2,5645.1612903225805
haralur road,1027.0,2,44.0,2,4284.323271665044
haralur road,2650.0,4,198.0,4,7471.698113207547
haralur road,1194.0,2,47.0,2,3936.348408710218
haralur road,3385.0,5,260.0,4,7680.945347119646
haralur road,1202.0,2,53.0,2,4409.317803660566
haralur road,1056.0,2,61.0,2,5776.515151515152
haralur road,1810.0,3,100.0,3,5524.861878453039
haralur road,1194.0,2,46.0,2,3852.5963149078725
haralur road,1225.0,2,67.38,2,5500.408163265306
haralur road,1920.0,3,115.0,3,5989.583333333333
haralur road,1875.0,3,110.0,3,5866.666666666667
haralur road,2750.0,4,220.0,4,8000.0
haralur road,2017.0,3,125.0,3,6197.322756569162
haralur road,1092.0,2,44.0,2,4029.3040293040294
haralur road,1300.0,2,73.0,2,5615.384615384615
haralur road,1850.0,3,110.0,3,5945.945945945946
haralur road,3400.0,5,240.0,4,7058.823529411765
haralur road,1464.0,2,56.0,2,3825.136612021858
haralur road,1230.0,2,78.0,2,6341.463414634146
haralur road,1000.0,2,44.0,2,4400.0
haralur road,1300.0,2,79.0,2,6076.923076923077
haralur road,1444.0,2,80.0,3,5540.16620498615
haralur road,1088.0,2,68.0,2,6250.0
haralur road,1225.0,2,70.0,2,5714.285714285715
haralur road,1000.0,2,78.0,2,7800.0
haralur road,1830.0,3,101.0,3,5519.12568306011
haralur road,1810.0,3,126.0,3,6961.325966850829
haralur road,1520.0,2,96.0,3,6315.789473684211
haralur road,1520.0,2,125.0,3,8223.684210526315
haralur road,1300.0,2,75.0,2,5769.2307692307695
haralur road,2017.0,2,125.0,3,6197.322756569162
haralur road,1520.0,2,90.0,3,5921.0526315789475
haralur road,1300.0,2,60.0,2,4615.384615384615
haralur road,1985.0,3,130.0,3,6549.11838790932
haralur road,1255.0,2,90.0,3,7171.314741035857
haralur road,1056.0,2,60.0,2,5681.818181818182
haralur road,1245.0,2,62.0,2,4979.919678714859
haralur road,1140.0,2,58.0,2,5087.7192982456145
haralur road,1027.0,2,43.0,2,4186.952288218111
haralur road,1560.0,3,90.0,3,5769.2307692307695
haralur road,1520.0,2,85.0,3,5592.105263157895
haralur road,1650.0,3,100.0,3,6060.606060606061
haralur road,1510.0,3,83.05,3,5500.0
haralur road,1056.0,2,65.0,2,6155.30303030303
haralur road,575.0,1,38.0,1,6608.695652173913
haralur road,1850.0,3,120.0,3,6486.486486486487
haralur road,560.0,1,45.0,1,8035.714285714285
haralur road,1730.0,3,95.0,3,5491.329479768786
haralur road,1817.0,3,110.0,3,6053.935057787562
haralur road,1225.0,2,77.0,2,6285.714285714285
haralur road,1285.0,2,78.0,2,6070.038910505837
haralur road,1225.0,2,67.48,2,5508.571428571428
haralur road,1225.0,2,69.84,2,5701.224489795918
haralur road,1200.0,2,46.0,2,3833.3333333333335
haralur road,1315.0,2,85.0,2,6463.878326996198
haralur road,4694.0,5,375.0,4,7988.9220281210055
haralur road,1309.0,2,82.0,2,6264.323911382735
haralur road,1027.0,1,44.0,2,4284.323271665044
haralur road,1230.0,2,67.65,2,5500.000000000001
haralur road,1255.0,3,90.0,3,7171.314741035857
haralur road,1735.0,3,97.0,3,5590.778097982709
haralur road,1810.0,3,97.83,3,5404.972375690608
haralur road,1810.0,3,112.0,3,6187.845303867403
harlur,1508.0,2,77.0,2,5106.100795755968
harlur,1752.12,3,135.0,3,7704.951715635916
harlur,1709.0,3,150.0,3,8777.062609713283
harlur,1174.0,2,69.0,2,5877.342419080068
harlur,1033.0,2,49.0,2,4743.465634075508
harlur,1197.0,2,84.0,2,7017.543859649123
harlur,1757.0,3,132.0,3,7512.805919180421
harlur,1174.0,2,76.0,2,6473.594548551959
harlur,1754.0,3,125.0,3,7126.567844925884
harlur,1290.0,2,85.0,2,6589.147286821705
harlur,1752.12,3,116.0,3,6620.551103805676
harlur,1754.0,3,135.0,3,7696.693272519954
harlur,1754.0,3,124.0,3,7069.555302166476
harlur,1152.0,2,69.0,2,5989.583333333333
harlur,1290.0,2,87.0,2,6744.186046511628
harlur,1749.0,3,115.0,3,6575.18582046884
harlur,3385.0,4,260.0,4,7680.945347119646
harlur,1758.0,3,133.0,3,7565.415244596132
harlur,1197.0,2,79.0,2,6599.832915622389
harlur,1174.0,2,78.0,2,6643.9522998296425
harlur,1749.0,3,112.0,3,6403.659233847913
harlur,1174.0,2,75.0,2,6388.415672913117
harlur,1750.0,3,136.0,3,7771.428571428572
harlur,1620.0,3,110.0,3,6790.123456790124
harlur,1459.0,3,135.0,3,9252.912954078136
harlur,1762.0,3,133.0,3,7548.240635641317
harlur,1756.0,3,131.0,3,7460.136674259681
harlur,1755.0,3,130.0,3,7407.407407407408
harlur,1864.0,3,140.0,3,7510.729613733905
harlur,1331.0,2,88.0,2,6611.570247933884
harlur,1752.12,3,133.0,3,7590.80428281168
harlur,1133.0,2,55.0,2,4854.368932038835
harlur,1756.0,3,128.0,3,7289.293849658315
harlur,1749.0,3,120.0,3,6861.06346483705
harlur,1197.0,2,82.0,2,6850.459482038429
harlur,1303.0,2,90.0,2,6907.137375287797
harlur,1754.0,3,132.0,3,7525.655644241733
harlur,1756.0,3,134.0,3,7630.979498861047
harlur,1197.0,2,78.0,2,6516.290726817043
harlur,1290.0,2,89.9,2,6968.992248062015
harlur,1386.0,2,85.0,2,6132.7561327561325
harlur,1174.0,2,74.0,2,6303.236797274276
harlur,1755.0,3,115.0,3,6552.706552706552
harlur,1197.0,2,77.0,2,6432.748538011696
harlur,1752.12,3,125.0,3,7134.214551514737
harlur,3425.0,3,320.0,3,9343.065693430657
harlur,2569.0,5,180.0,4,7006.617360840794
harlur,1225.0,2,56.0,2,4571.428571428572
harlur,1197.0,2,76.0,2,6349.206349206349
harlur,1197.0,2,75.0,2,6265.664160401003
harlur,1755.0,3,117.0,3,6666.666666666667
harlur,1197.0,2,79.9,2,6675.020885547202
harlur,936.0,2,45.0,2,4807.692307692308
harlur,2990.0,4,225.0,4,7525.083612040134
harlur,1370.0,2,88.0,2,6423.3576642335765
harlur,1335.0,2,72.76,2,5450.187265917603
hbr layout,2800.0,2,200.0,3,7142.857142857143
hbr layout,1722.0,3,95.0,3,5516.8408826945415
hbr layout,1200.0,4,120.0,4,10000.0
hbr layout,1200.0,2,60.0,2,5000.0
hbr layout,1004.0,2,49.0,2,4880.478087649402
hbr layout,1783.0,3,125.0,3,7010.656197420079
hbr layout,1656.0,3,90.0,3,5434.782608695652
hbr layout,1089.0,2,60.0,2,5509.641873278237
hbr layout,1700.0,3,110.0,3,6470.588235294118
hbr layout,1198.0,2,65.0,2,5425.709515859767
hbr layout,1200.0,4,115.0,4,9583.333333333334
hbr layout,1200.0,2,120.0,2,10000.0
hbr layout,1832.0,3,160.0,3,8733.624454148472
hebbal,1760.0,2,123.0,3,6988.636363636364
hebbal,5611.5,4,477.0,4,8500.400962309543
hebbal,1349.0,2,98.2,2,7279.466271312083
hebbal,2483.0,5,212.0,4,8538.058799838904
hebbal,1760.0,2,130.0,3,7386.363636363636
hebbal,2400.0,4,245.0,3,10208.333333333334
hebbal,1920.0,3,134.0,3,6979.166666666667
hebbal,1500.0,3,150.0,3,10000.0
hebbal,1337.0,2,82.0,2,6133.1338818249815
hebbal,1349.0,2,98.0,2,7264.6404744255005
hebbal,2470.0,5,247.0,4,10000.0
hebbal,1036.0,2,50.0,2,4826.254826254826
hebbal,1790.0,3,127.0,3,7094.972067039106
hebbal,687.325,2,42.72,2,6215.40028370858
hebbal,1985.0,4,189.0,3,9521.410579345089
hebbal,2483.0,5,215.0,4,8658.880386629078
hebbal,1080.0,2,54.0,2,5000.0
hebbal,812.0,2,55.0,2,6773.399014778325
hebbal,1075.0,2,52.0,2,4837.209302325581
hebbal,3067.0,4,230.0,4,7499.184871209651
hebbal,1040.0,2,50.0,2,4807.692307692308
hebbal,2526.0,2,250.0,3,9897.070467141726
hebbal,823.0,2,50.63,2,6151.883353584447
hebbal,1420.0,2,123.0,2,8661.971830985916
hebbal,3067.0,4,310.0,4,10107.597000326052
hebbal,1420.0,2,99.39,2,6999.295774647887
hebbal,4235.0,4,365.0,4,8618.654073199528
hebbal,1700.0,3,124.0,3,7294.117647058823
hebbal,3960.0,5,386.0,4,9747.474747474747
hebbal,1440.0,2,115.0,2,7986.111111111111
hebbal,1100.0,2,54.0,2,4909.090909090909
hebbal,2400.0,4,180.0,3,7500.0
hebbal,1420.0,2,107.0,2,7535.211267605634
hebbal,1320.0,2,92.0,2,6969.69696969697
hebbal,919.0,2,49.0,2,5331.882480957563
hebbal,1645.0,3,135.0,3,8206.686930091186
hebbal,2080.0,3,175.0,3,8413.461538461539
hebbal,2483.0,5,230.0,4,9262.988320579943
hebbal,2600.0,3,195.0,3,7500.0
hebbal,1645.0,3,117.0,3,7112.462006079028
hebbal,1251.0,2,88.73,2,7092.725819344524
hebbal,1645.0,3,121.0,3,7355.623100303951
hebbal,1760.0,3,123.0,3,6988.636363636364
hebbal,1645.0,3,120.0,3,7294.83282674772
hebbal,1255.0,2,90.0,3,7171.314741035857
hebbal,1636.0,3,119.0,3,7273.838630806846
hebbal,1255.0,2,95.0,3,7569.721115537848
hebbal,1088.0,2,61.45,2,5647.97794117647
hebbal,1349.0,2,97.8,2,7249.814677538918
hebbal,1344.0,2,108.0,2,8035.714285714285
hebbal,1138.0,2,110.0,2,9666.080843585238
hebbal,1088.0,2,62.0,2,5698.529411764706
hebbal,1987.0,4,165.0,3,8303.975842979366
hebbal,1299.0,2,100.0,2,7698.229407236336
hebbal,1200.0,2,60.0,2,5000.0
hebbal,1390.0,2,95.0,2,6834.53237410072
hebbal,1333.0,2,100.0,2,7501.875468867217
hebbal,2650.0,4,199.0,3,7509.433962264151
hebbal,1800.0,3,140.0,3,7777.777777777777
hebbal,2470.0,4,203.0,4,8218.623481781377
hebbal,1333.0,2,104.0,2,7801.950487621905
hebbal,2600.0,3,199.0,3,7653.846153846154
hebbal,1345.0,2,97.0,2,7211.8959107806695
hebbal,985.0,2,62.0,2,6294.416243654822
hebbal,1320.0,2,91.0,2,6893.939393939394
hebbal,2388.0,3,195.0,3,8165.829145728643
hebbal,1040.0,2,55.0,2,5288.461538461538
hebbal,1150.0,2,55.0,2,4782.608695652174
hebbal,3895.0,3,390.0,3,10012.836970474968
hebbal,1645.0,3,113.0,3,6869.300911854103
hebbal,1162.0,2,69.0,2,5938.037865748709
hebbal,1100.0,2,60.0,2,5454.545454545455
hebbal,4235.0,5,364.0,4,8595.04132231405
hebbal,1299.0,2,97.0,2,7467.282525019245
hebbal,2470.0,5,192.0,4,7773.27935222672
hebbal,1920.0,3,150.0,3,7812.5
hebbal,2375.0,4,189.0,4,7957.894736842105
hebbal,1420.0,2,99.26,2,6990.140845070423
hebbal,1252.0,2,92.0,2,7348.242811501597
hebbal,1162.0,2,59.0,2,5077.452667814114
hebbal,1294.0,2,115.0,2,8887.171561051005
hebbal,1150.0,2,57.0,2,4956.521739130435
hebbal,1740.0,2,137.0,3,7873.563218390805
hebbal,1662.0,3,155.0,3,9326.113116726836
hebbal,2250.0,3,219.0,3,9733.333333333334
hebbal,1349.0,2,96.8,2,7175.685693106005
hebbal kempapura,1700.0,3,155.0,3,9117.64705882353
hebbal kempapura,1800.0,3,175.0,3,9722.222222222223
hebbal kempapura,2900.0,4,300.0,3,10344.827586206897
hebbal kempapura,3522.0,3,380.0,3,10789.324247586599
hebbal kempapura,2280.0,5,200.0,5,8771.929824561403
hebbal kempapura,1200.0,2,125.0,2,10416.666666666666
hebbal kempapura,2900.0,4,240.0,3,8275.862068965518
hebbal kempapura,1300.0,2,102.0,2,7846.153846153846
hebbal kempapura,1466.0,2,140.0,3,9549.795361527968
hebbal kempapura,1725.0,2,165.0,3,9565.217391304348
hebbal kempapura,1200.0,3,125.0,3,10416.666666666666
hebbal kempapura,3408.0,3,260.0,3,7629.107981220657
hebbal kempapura,1485.0,3,132.0,2,8888.888888888889
hebbal kempapura,1400.0,2,108.0,2,7714.285714285715
hebbal kempapura,1800.0,3,150.0,3,8333.333333333334
hebbal kempapura,2400.0,5,200.0,5,8333.333333333334
hebbal kempapura,2800.0,5,220.0,5,7857.142857142857
hebbal kempapura,1785.0,3,165.0,3,9243.697478991597
hebbal kempapura,3729.0,4,384.0,4,10297.666934835077
hebbal kempapura,1600.0,3,170.0,3,10625.0
hebbal kempapura,1730.0,3,175.0,3,10115.606936416185
hegde nagar,1569.0,3,101.0,3,6437.221159974506
hegde nagar,3000.0,7,210.0,6,7000.0
hegde nagar,2026.0,3,132.0,3,6515.301085883514
hegde nagar,1801.0,3,115.0,3,6385.341476957246
hegde nagar,1050.0,1,56.0,2,5333.333333333333
hegde nagar,1341.0,2,97.0,2,7233.407904548844
hegde nagar,2112.95,4,145.0,3,6862.443503159091
hegde nagar,1200.0,4,83.0,4,6916.666666666667
hegde nagar,1703.0,3,113.0,3,6635.3493834409865
hegde nagar,1570.0,3,105.0,3,6687.898089171975
hegde nagar,1801.0,3,140.0,3,7773.459189339256
hegde nagar,1584.01,3,103.0,3,6502.484201488627
hegde nagar,1965.0,4,125.0,3,6361.323155216285
hegde nagar,1200.0,2,75.0,2,6250.0
hegde nagar,1847.0,3,135.0,3,7309.1499729290745
hegde nagar,1965.0,4,132.0,3,6717.557251908397
hegde nagar,1703.0,3,125.0,3,7339.988256018791
hegde nagar,1847.0,3,125.0,3,6767.73145641581
hegde nagar,2144.6,4,145.0,3,6761.167583698592
hegde nagar,1718.0,3,119.0,3,6926.6589057043075
hegde nagar,1847.0,3,123.0,3,6659.447753113156
hegde nagar,1340.0,2,72.0,2,5373.134328358209
hegde nagar,2087.01,3,115.0,3,5510.275465857853
hegde nagar,1703.0,3,130.0,3,7633.587786259542
hegde nagar,2087.01,4,135.0,3,6468.584242528785
hegde nagar,1718.0,3,130.0,3,7566.938300349243
hegde nagar,1884.0,4,118.0,3,6263.2696390658175
hegde nagar,1930.0,4,122.0,3,6321.243523316062
hegde nagar,1584.01,3,104.0,3,6565.615116066187
hegde nagar,1168.0,2,68.0,3,5821.917808219178
hegde nagar,2162.03,4,129.0,3,5966.614709324107
hegde nagar,2087.01,4,160.0,3,7666.470213367448
hegde nagar,1000.0,2,66.0,2,6600.0
hegde nagar,1348.0,2,80.5,3,5971.810089020772
hennur,1075.0,2,52.0,2,4837.209302325581
hennur,1255.0,2,52.32,2,4168.924302788844
hennur,1225.0,2,57.0,2,4653.061224489796
hennur,1255.0,2,57.5,2,4581.673306772908
hennur,1259.0,2,57.0,2,4527.4027005559965
hennur,1255.0,2,53.5,2,4262.948207171315
hennur,1285.0,2,60.0,2,4669.260700389105
hennur,1100.0,2,60.0,2,5454.545454545455
hennur,1231.0,2,48.0,2,3899.268887083672
hennur,1255.0,2,58.0,2,4621.5139442231075
hennur,1040.0,2,42.12,2,4050.0
hennur,1255.0,2,54.5,2,4342.629482071713
hennur,1041.0,2,40.6,2,3900.0960614793466
hennur,1255.0,2,55.5,2,4422.310756972111
hennur,1231.0,2,50.0,2,4061.7384240454917
hennur,2500.0,5,125.0,5,5000.0
hennur,1160.0,2,49.0,2,4224.137931034483
hennur,2400.0,3,135.0,3,5625.0
hennur,1100.0,2,44.55,2,4050.0
hennur,960.0,2,48.0,2,5000.0
hennur,1020.0,2,48.0,2,4705.882352941177
hennur,1295.0,2,64.0,2,4942.084942084942
hennur,1935.0,3,102.0,3,5271.3178294573645
hennur,1345.0,2,69.0,3,5130.111524163569
hennur,1420.0,2,62.0,2,4366.197183098591
hennur,1155.0,2,54.5,2,4718.614718614718
hennur,1255.0,2,52.35,2,4171.314741035857
hennur,1830.0,2,113.0,3,6174.863387978142
hennur,1830.5,3,84.205,3,4600.109259765091
hennur,1255.0,2,53.57,2,4268.525896414342
hennur,1255.0,2,56.5,2,4501.99203187251
hennur,1050.0,2,42.73,2,4069.5238095238096
hennur,1295.0,2,62.0,2,4787.644787644787
hennur road,2089.0,3,140.0,3,6701.771182383915
hennur road,5000.0,8,250.0,8,5000.0
hennur road,1385.0,2,83.09,2,5999.27797833935
hennur road,1317.5,2,63.77,2,4840.2277039848195
hennur road,2264.0,3,159.0,3,7022.968197879859
hennur road,1157.0,2,84.0,2,7260.155574762316
hennur road,1904.0,3,120.0,3,6302.5210084033615
hennur road,1891.0,3,109.0,3,5764.1459545214175
hennur road,1561.0,3,95.0,3,6085.842408712364
hennur road,2060.0,3,149.0,3,7233.0097087378645
hennur road,1482.0,2,92.0,3,6207.827260458839
hennur road,1232.0,2,89.0,2,7224.025974025974
hennur road,1065.0,2,42.6,2,4000.0
hennur road,1482.0,2,83.73,3,5649.797570850203
hennur road,1482.0,2,87.0,3,5870.4453441295545
hennur road,1891.0,3,139.0,3,7350.608143839238
hennur road,1703.0,3,101.0,3,5930.710510863182
hennur road,1232.0,2,69.61,2,5650.162337662337
hennur road,987.0,2,49.0,2,4964.5390070921985
hennur road,1804.0,3,102.0,3,5654.10199556541
hennur road,2160.0,3,160.0,3,7407.407407407408
hennur road,1680.0,3,99.27,3,5908.928571428572
hennur road,2350.0,3,174.0,3,7404.255319148936
hennur road,1586.0,3,93.94,3,5923.076923076923
hennur road,1975.0,3,123.0,3,6227.848101265823
hennur road,1290.0,2,94.5,3,7325.581395348837
hennur road,901.0,2,49.5,2,5493.895671476138
hennur road,1445.0,3,86.56,3,5990.311418685121
hennur road,1482.0,2,97.0,3,6545.209176788124
hennur road,1182.0,2,82.5,2,6979.6954314720815
hennur road,1036.0,2,59.46,2,5739.382239382239
hennur road,2320.0,3,170.0,3,7327.586206896552
hennur road,1936.0,3,118.0,3,6095.0413223140495
hennur road,1480.0,2,65.0,2,4391.891891891892
hennur road,1590.0,3,96.5,3,6069.182389937107
hennur road,1445.0,2,105.0,3,7266.435986159169
hennur road,1036.0,2,59.45,2,5738.416988416989
hennur road,1832.0,3,125.0,3,6823.144104803493
hennur road,1359.0,2,104.0,2,7652.685798381162
hennur road,1341.0,2,75.76,2,5649.515287099181
hennur road,1040.0,2,50.0,2,4807.692307692308
hennur road,1685.0,3,95.0,3,5637.982195845697
hennur road,1414.0,2,84.18,2,5953.323903818953
hennur road,1949.0,3,133.0,3,6824.012314007183
hennur road,1250.0,2,77.88,3,6230.4
hennur road,2502.0,4,180.0,4,7194.244604316546
hennur road,1831.0,3,110.0,3,6007.646095030038
hennur road,1232.0,2,87.0,2,7061.688311688312
hennur road,1232.0,2,74.0,2,6006.493506493506
hennur road,1232.0,2,66.0,2,5357.142857142857
hennur road,1341.0,2,95.0,2,7084.265473527218
hennur road,1232.0,2,88.0,2,7142.857142857143
hennur road,2365.0,4,175.0,3,7399.577167019028
hennur road,1310.0,2,66.0,2,5038.167938931298
hennur road,1015.0,2,50.0,2,4926.108374384236
hennur road,2264.0,3,168.0,3,7420.494699646643
hennur road,2002.0,3,120.0,3,5994.005994005994
hennur road,1232.0,2,69.6,2,5649.350649350648
hennur road,1195.0,2,73.0,2,6108.786610878661
hennur road,1020.0,2,47.0,2,4607.843137254902
hennur road,5100.0,6,375.0,5,7352.941176470588
hennur road,1061.0,2,54.92,2,5176.248821866164
hennur road,1020.0,2,45.0,2,4411.764705882353
hennur road,2041.0,3,128.0,3,6271.435570798628
hennur road,1066.0,2,52.23,2,4899.624765478424
hennur road,973.0,2,56.0,2,5755.395683453237
hennur road,1255.0,2,84.0,2,6693.227091633466
hennur road,1232.0,2,83.0,2,6737.012987012987
hennur road,1832.0,3,116.0,3,6331.8777292576415
hennur road,2050.0,3,120.0,3,5853.658536585366
hennur road,1445.0,2,86.69,3,5999.307958477509
hennur road,1445.0,2,83.0,3,5743.9446366782
hennur road,1679.0,3,94.86,3,5649.791542584872
hennur road,1654.0,3,97.8,3,5912.938331318017
hennur road,1305.0,2,110.0,3,8429.11877394636
hennur road,1480.0,3,100.0,3,6756.756756756757
hennur road,1450.0,3,88.6,3,6110.3448275862065
hennur road,1155.0,2,69.18,2,5989.6103896103905
hennur road,1053.0,2,53.0,2,5033.2383665717
hennur road,1195.0,2,59.0,2,4937.238493723849
hennur road,1904.0,3,129.0,3,6775.210084033613
hennur road,1981.0,3,134.0,3,6764.260474507824
hennur road,1590.0,3,105.0,3,6603.773584905661
hennur road,2041.0,3,138.0,3,6761.391474767271
hennur road,1100.0,2,78.0,3,7090.909090909091
hennur road,1880.0,4,154.0,4,8191.489361702128
hennur road,1748.0,3,103.0,3,5892.448512585813
hennur road,1460.0,2,80.3,2,5500.0
hennur road,1933.0,3,140.0,3,7242.628039317124
hennur road,1030.0,2,46.5,2,4514.563106796117
hennur road,1445.0,2,89.56,3,6197.923875432526
hennur road,973.0,2,50.74,2,5214.799588900309
hennur road,1305.0,2,77.0,3,5900.383141762452
hennur road,1165.0,2,67.0,2,5751.07296137339
hennur road,980.0,2,51.0,2,5204.081632653061
hennur road,1232.0,2,80.0,2,6493.506493506494
hennur road,1085.0,2,43.4,2,4000.0
hennur road,950.0,2,55.0,2,5789.473684210527
hennur road,1140.0,2,56.0,2,4912.2807017543855
hennur road,1891.0,3,110.0,3,5817.028027498678
hennur road,1165.0,2,52.0,2,4463.519313304721
hennur road,1450.0,2,80.0,2,5517.241379310345
hennur road,1936.0,3,131.0,3,6766.528925619835
hoodi,985.0,2,67.0,2,6802.030456852792
hoodi,1425.0,2,80.0,2,5614.035087719299
hoodi,1420.0,2,75.0,2,5281.69014084507
hoodi,1639.0,3,110.0,3,6711.4093959731545
hoodi,1639.0,3,98.32,3,5998.779743746187
hoodi,1026.0,2,60.87,2,5932.748538011696
hoodi,1050.0,2,50.0,2,4761.9047619047615
hoodi,1400.0,2,78.0,2,5571.428571428572
hoodi,2400.0,5,160.0,5,6666.666666666667
hoodi,1196.0,2,71.74,2,5998.327759197324
hoodi,1500.0,2,84.0,2,5600.0
hoodi,1055.0,2,57.63,2,5462.559241706161
hoodi,1925.0,2,114.0,3,5922.077922077922
hoodi,1400.0,2,82.0,2,5857.142857142857
hoodi,706.0,1,48.24,1,6832.8611898017
hoodi,1257.0,2,69.0,2,5489.260143198091
hoodi,1132.0,2,67.9,2,5998.233215547704
hoodi,1925.0,3,110.0,3,5714.285714285715
hoodi,1257.0,2,71.03,2,5650.755767700875
hoodi,1305.0,2,75.0,2,5747.126436781609
hoodi,1240.0,2,65.0,2,5241.935483870968
hoodi,1108.0,2,74.23,2,6699.458483754513
hoodi,1257.0,2,68.5,2,5449.482895783612
hoodi,1000.0,2,48.0,2,4800.0
hoodi,1063.0,2,61.17,2,5754.468485418626
hoodi,1259.0,2,69.45,2,5516.282764098491
hoodi,711.0,1,42.65,1,5998.5935302391
hoodi,863.0,1,40.55,1,4698.725376593278
hoodi,1715.0,2,100.0,3,5830.903790087464
hoodi,1447.0,3,76.0,2,5252.24602626123
